globalid,wb_status,sovereign,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_CODE,L2_NAME,Disputed,total_pop,exposed_pop,percent_exposed,year,geo_level
{FC5D63A3-36A4-42C9-9CBF-1402B4AC3A35},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG14,Kohistan,ND,16033.3125,16033.3125,100.0,2010,2.0
{A4AC4FF5-E1E2-4F9E-A879-114B11B6F99E},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG15,Koran wa Monjan,ND,11037.311,11037.311,99.99999,2010,2.0
{EA71ECC3-0609-4FD4-A594-2AFD14E68E77},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG16,Raghistan,ND,43552.516,43552.516,100.0,2010,2.0
{226CD659-B82D-4D6E-A455-FAD34564CFC4},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG17,Shahr-e-Buzorg,ND,58580.246,58580.246,100.0,2010,2.0
{532EA783-4B3D-479E-A98A-ECEBF190D138},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG18,Shaki,ND,27897.578,27897.578,100.0,2010,2.0
{92DF1052-5755-46DF-8B3F-4B6F8805E1BE},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG19,Shighnan,ND,30257.701,30257.701,99.99999,2010,2.0
{6AA801B6-9AB6-4BC3-9318-0D6C7CC98C7D},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG20,Shuhada,ND,38546.625,38546.625,100.0,2010,2.0
{8C41D2FB-1846-453F-939E-5E9BB54531FB},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG21,Tagab,ND,30427.223,30427.223,100.0,2010,2.0
{4E6B4411-2374-4AC9-A37E-7F72FD4B388F},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG22,Teshkan,ND,33125.34,33125.34,100.0,2010,2.0
{9B8CEBA7-6A4C-4249-A24B-D408EDB8403B},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG23,Wakhan,ND,16222.217,16222.217,100.0,2010,2.0
{EF775A7A-8215-467E-A74F-10004CB38CE8},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG24,Warduj,ND,23274.316,23274.316,100.00001,2010,2.0
{F846F82D-32AD-4A9D-8175-1EF889706778},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG25,Yaftal-e-Sufla,ND,56822.594,56822.594,100.0,2010,2.0
{53C743DE-1DDA-45C9-A310-8E7E25B93579},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG26,Yamgan,ND,27789.752,27789.752,100.0,2010,2.0
{C84C32BC-C735-4303-83A9-3353676589B2},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG27,Yawan,ND,35254.31,35254.31,100.0,2010,2.0
{DE512BF5-E5F7-470F-ACB2-3B74DF1FA714},Member State,AFG,AFG1,Afghanistan,AFG1,Badakhshan,AFG28,Zebak,ND,8860.408,8860.408,100.0,2010,2.0
{AD48C7E3-8F64-4311-A6FD-B0D87683B5C5},Member State,AFG,AFG1,Afghanistan,AFG2,Badghis,AFG29,Ab Kamari,ND,77121.85,77121.85,100.0,2010,2.0
{4AFD0B94-0F68-485E-8834-071BD2F5214A},Member State,AFG,AFG1,Afghanistan,AFG2,Badghis,AFG30,Bala Murghab,ND,103700.03,103700.03,100.0,2010,2.0
{D30E6E23-37AC-445C-8575-3B8C796700CA},Member State,AFG,AFG1,Afghanistan,AFG2,Badghis,AFG31,Ghormach,ND,59252.617,59252.617,100.0,2010,2.0
{70CC8B4B-B691-4763-BEDE-B6C49B17B0F3},Member State,AFG,AFG1,Afghanistan,AFG2,Badghis,AFG32,Jawand,ND,86305.61,86305.61,100.0,2010,2.0
{DB17280B-E0DE-482A-9EBF-92DB0EA43392},Member State,AFG,AFG1,Afghanistan,AFG2,Badghis,AFG33,Muqur,ND,33132.31,33132.31,100.0,2010,2.0
{539261EA-F219-44FC-B6B0-AA2843F3E2C1},Member State,AFG,AFG1,Afghanistan,AFG2,Badghis,AFG34,Qadis,ND,99411.336,99411.336,100.00001,2010,2.0
{CB7CCD72-3814-4EDB-8F85-D81A5F263906},Member State,AFG,AFG1,Afghanistan,AFG2,Badghis,AFG35,Qala-e-Naw,ND,69006.28,69006.28,100.0,2010,2.0
{2565F043-3745-4851-A681-37B25818A299},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG36,Andarab,ND,28855.219,28855.219,100.00001,2010,2.0
{FFB1FC40-3DE9-43AA-BF6F-DD99DB452F6E},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG37,Baghlan-e-jadid,ND,190300.86,190300.86,100.0,2010,2.0
{0FF32643-BD81-458A-8A14-449E7307C32E},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG38,Burka,ND,61519.86,61519.86,100.0,2010,2.0
{C97752D8-6597-474C-92F1-70E213F01BC4},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG39,Dahana-e-Ghory,ND,68284.87,68284.87,100.0,2010,2.0
{DA8D8ED4-D875-424E-B3DE-BB727137A37B},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG40,Deh Salah,ND,34982.37,34982.37,100.0,2010,2.0
{9E165C4D-E359-4278-A537-EF9B1D547048},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG41,Dushi,ND,77008.08,77008.08,100.0,2010,2.0
{BB440741-F499-4273-90D8-70E6A76DA258},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG42,Firing Wa Gharu,ND,18361.041,18361.041,100.0,2010,2.0
{A7A62DC6-191A-4AC8-BEE4-3F98CC46928B},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG43,Guzargah-e- Nur,ND,11552.199,11552.199,99.99999,2010,2.0
{6053602A-79E1-4E91-A996-8FBB68C74841},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG44,Khenjan,ND,32215.648,32215.648,100.0,2010,2.0
{61E9A428-88D0-4CBE-8F44-5B76B7F35B7F},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG45,Khowst wa Fereng,ND,70546.14,70546.14,100.0,2010,2.0
{DA4D0D3E-4B7E-4352-98AF-E5161C18D32C},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG46,Khwaja Hejran,ND,26562.129,26562.129,100.00001,2010,2.0
{4E55FC56-2D7E-4927-A548-018491C87C24},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG47,Nahrin,ND,80306.93,80306.93,100.0,2010,2.0
{C359B693-C249-4182-B3C7-C750F1E4FFE7},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG48,Pul-e- khumri,ND,232947.64,232947.64,100.0,2010,2.0
{51A63238-703D-4385-9DE2-027E848C7F57},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG49,Pul-e-Hesar,ND,31246.54,31246.54,100.0,2010,2.0
{6ADF35FE-456C-4626-BB30-9022846411A6},Member State,AFG,AFG1,Afghanistan,AFG3,Baghlan,AFG50,Tala wa barfak,ND,33828.043,33828.043,100.0,2010,2.0
{49293835-91D4-499A-B180-87E65001F640},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG51,Balkh,ND,139629.94,139629.94,100.0,2010,2.0
{3260177E-AFA8-44C0-9DA1-2342E475189D},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG52,Chahar Bolak,ND,87001.805,87001.805,99.99999,2010,2.0
{9F2B3233-51B8-4E39-B466-75A56AB4ECE0},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG53,Chahar Kent,ND,48612.03,48612.03,100.0,2010,2.0
{45C4C454-F599-4E4C-BFCD-04C1920FF765},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG54,Chemtal,ND,105591.96,105591.96,100.0,2010,2.0
{FD95B848-F29D-403D-85E5-337D98CF5C52},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG55,Dawlat Abad,ND,117756.21,117756.21,100.0,2010,2.0
{6FF08974-D39E-463A-8467-C35B60E30ACA},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG56,Deh Dadi,ND,76599.94,76599.94,100.0,2010,2.0
{3327ECCC-898C-4B54-AC48-E35509091ED6},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG57,Kaldar,ND,19998.416,19998.416,100.0,2010,2.0
{822EFE93-A4DD-4318-B0B7-15C563C9EDFC},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG58,Khulm,ND,78156.85,78156.85,100.0,2010,2.0
{F46AE2B5-A6A4-4273-B323-1E6B9F81562D},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG59,Kishindeh,ND,53974.58,53974.58,100.0,2010,2.0
{5573386D-4E10-40A3-A2C5-90A0D1CE2B1C},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG60,Marmul,ND,12127.306,12127.306,100.00001,2010,2.0
{87E114E9-8756-43D7-BF88-1D81DB47AAD7},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG61,Mazar-e-Sharif,ND,385372.72,385372.72,100.0,2010,2.0
{247C8E09-E27B-4E22-9395-8E2E549F2142},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG62,Nahr-e- Shahi,ND,90058.805,90058.805,99.99999,2010,2.0
{0A0FED5E-4BC4-4A8D-8439-8C48041D0B16},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG63,Sholgareh,ND,128984.266,128984.266,100.0,2010,2.0
{268D5B48-444D-4B55-B5E2-C48C118FA69D},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG64,Shor Tepa,ND,46349.3,46349.3,100.0,2010,2.0
{926B0A9B-A109-4981-AE40-09FC0DFEB4BE},Member State,AFG,AFG1,Afghanistan,AFG4,Balkh,AFG65,Zari,ND,48607.19,48607.19,100.0,2010,2.0
{210E06D0-69A7-4326-9268-C75279D10A20},Member State,AFG,AFG1,Afghanistan,AFG5,Bamyan,AFG66,Bamyan,ND,89094.414,89094.414,99.99999,2010,2.0
{F1985698-85BF-4CAD-BB12-85CE431CB524},Member State,AFG,AFG1,Afghanistan,AFG5,Bamyan,AFG67,Kahmard,ND,41218.21,41218.21,100.0,2010,2.0
{761AB6A8-507F-4AB4-B027-FEC0B01A0D2B},Member State,AFG,AFG1,Afghanistan,AFG5,Bamyan,AFG68,Panjab,ND,76283.09,76283.09,100.0,2010,2.0
{C489ABC7-75E2-4A50-91E1-A476EAD02445},Member State,AFG,AFG1,Afghanistan,AFG5,Bamyan,AFG69,Sayghan,ND,26675.664,26675.664,100.0,2010,2.0
{86B55B54-F586-4D7A-B2FD-50984D8762A0},Member State,AFG,AFG1,Afghanistan,AFG5,Bamyan,AFG70,Shibar,ND,34896.777,34896.777,100.0,2010,2.0
{BD173928-8B7B-4B4F-AF05-D1FC7E19E048},Member State,AFG,AFG1,Afghanistan,AFG5,Bamyan,AFG71,Waras,ND,121330.51,121330.51,100.0,2010,2.0
{F2EEE906-C0BE-447E-B770-9906D167866F},Member State,AFG,AFG1,Afghanistan,AFG5,Bamyan,AFG72,Yakawlang,ND,99707.15,99707.15,100.0,2010,2.0
{161977A5-A117-43DC-ACBE-75C7351C8D69},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG73,Ashtarlay,ND,53118.457,53118.457,99.99999,2010,2.0
{6D888E06-BE9C-4928-9708-35D0F98A3C3D},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG74,Gizab,ND,76858.695,76858.695,100.0,2010,2.0
{C86CC605-759B-47C7-9AC2-73EC1A318AC5},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG75,Kajran,ND,38342.3,38342.3,100.0,2010,2.0
{5BA8E551-068C-455E-8428-B17443118724},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG76,Khadir,ND,50800.555,50800.555,100.0,2010,2.0
{0C39FCD1-85E8-4950-8690-EFAD5AA90ACB},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG77,kiti,ND,38250.344,38250.344,100.0,2010,2.0
{ECB7C130-0074-4981-9543-8C00189BCD2D},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG78,Miramor,ND,70450.76,70450.76,100.0,2010,2.0
{9FFF9371-4EE1-4F87-999D-45AD96EC9CB2},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG79,Nili,ND,43868.65,43868.65,100.0,2010,2.0
{1CB82B97-C0BC-44EE-B389-9E4B9F2D3438},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG80,Sang-e-Takht,ND,56423.355,56423.355,100.0,2010,2.0
{96E911C5-C8D3-43C8-A235-4764C31BBD99},Member State,AFG,AFG1,Afghanistan,AFG6,Daykundi,AFG81,Shahristan,ND,74224.984,74224.984,100.0,2010,2.0
{2E7C06C5-722E-4999-884A-49A610587719},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG82,Anar Dara,ND,30663.693,30663.693,100.0,2010,2.0
{9436B7A4-0462-403A-BD1B-E64D3DAEFBBC},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG83,Bakwa,ND,39079.58,39079.58,100.0,2010,2.0
{6F68C8CF-DF05-4292-B96B-826CC7F075AD},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG84,Bala Buluk,ND,79647.03,79647.03,100.0,2010,2.0
{21D99557-C8D9-43A7-8F03-84016A3D3AB5},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG85,Farah,ND,124779.12,124779.12,100.0,2010,2.0
{49483034-59DE-413E-A322-8F2E7968ED84},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG86,Gulestan,ND,47269.73,47269.73,100.0,2010,2.0
{A9675CD1-417A-4D0B-B45A-D947E0A6ADE4},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG87,Khak-e-Safed,ND,33499.67,33499.67,100.0,2010,2.0
{A1D458DC-BA48-40EE-B0C1-A5C490548A02},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG88,Lash-e-Juwayn,ND,29415.059,29415.059,100.0,2010,2.0
{8DBC653A-A5E0-4417-BFAC-8042FF6A2E38},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG89,Pur Chaman,ND,56976.38,56976.38,100.0,2010,2.0
{CAB929F0-5ABA-4B0E-80CE-58F9967A925B},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG90,Pusht Rod,ND,45680.555,45680.555,100.0,2010,2.0
{DF7E90D4-47EE-4B09-8CC8-38FB115D44A0},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG91,Qala-e-Kah,ND,33012.426,33012.426,100.0,2010,2.0
{E313EFCE-F58E-451F-897F-88063BCC04C6},Member State,AFG,AFG1,Afghanistan,AFG7,Farah,AFG92,Shib Koh,ND,23818.463,23818.463,100.0,2010,2.0
{2B4A78B8-39B6-4845-B9CE-0AE3F2495070},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG93,Almar,ND,79362.8,79362.8,100.0,2010,2.0
{49A8EAD0-D6F6-4930-A444-A5A5F821BFBD},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG94,Andkhoy,ND,40474.59,40474.59,100.0,2010,2.0
{FA6E12A0-BF0A-4986-ADFA-9A047B63CB1E},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG95,Bil Cheragh,ND,55764.01,55764.01,100.0,2010,2.0
{C6CB5347-60A9-4AA9-9B22-3684942C8E99},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG96,Dawlat Abad,ND,53749.977,53749.977,100.0,2010,2.0
{B1324312-EF9E-4A27-810E-F24F728CD59C},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG97,Garziwan,ND,82847.2,82847.2,100.0,2010,2.0
{CC2340F9-071B-401B-A30A-3D4DC2A31B42},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG98,Khan-e-Chahar Bagh,ND,25217.594,25217.594,100.00001,2010,2.0
{26BB4608-4D14-4DAB-A0D2-5A9B06624195},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG99,Khwaja Sabzposh,ND,59808.32,59808.32,100.0,2010,2.0
{FE4EBBC6-B2A2-479C-8B7D-94AB0793F996},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG100,Kohistan,ND,60920.69,60920.69,100.0,2010,2.0
{CDAAC1DC-C748-492B-9370-C682A3B7222B},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG101,Maymana,ND,89735.56,89735.56,100.0,2010,2.0
{A4EA543E-7E08-46A3-8727-F23DEA131BB3},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG102,Pashtun kot,ND,205592.97,205592.97,99.99999,2010,2.0
{904D83DF-4253-4434-A00F-7637525A7ADD},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG103,Qaram Qol,ND,21726.307,21726.307,100.00001,2010,2.0
{AD394E31-BBAF-43E2-A1B2-71CB0F86002F},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG104,Qaysar,ND,159376.08,159376.08,100.0,2010,2.0
{EBDD8840-53DB-4C8E-A82D-244C3E1D38D9},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG105,Qorghan,ND,55961.35,55961.35,100.0,2010,2.0
{7FB11E1D-CF9A-4237-B906-224B56222D77},Member State,AFG,AFG1,Afghanistan,AFG8,Faryab,AFG106,Shirin Tagab,ND,89296.31,89296.31,100.0,2010,2.0
{16672D94-400D-49CE-B49C-289AE1CF13B2},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG107,Ab Band,ND,32806.086,32806.086,100.0,2010,2.0
{A71561DD-1B8D-438E-8E4E-C6EF6A0BCA82},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG108,Ajrestan,ND,33902.23,33902.23,100.0,2010,2.0
{8E8C4AFF-CB70-4681-BD8E-17875D8E6981},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG109,Andar,ND,144381.47,144381.47,100.0,2010,2.0
{9E64FA5A-8BBE-4A48-A438-7ECE353C8D9C},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG110,Deh Yak,ND,61356.99,61356.99,100.0,2010,2.0
{8B7971FD-CD2A-47A1-AD92-FDEB6E8F14DD},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG111,Gelan,ND,67746.46,67746.46,100.0,2010,2.0
{F5780CF8-F3AA-4337-B60D-01804FDFBCB7},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG112,Ghazni,ND,188293.92,188293.92,100.0,2010,2.0
{6A637CB5-B21D-46C7-B876-06585801775E},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG113,Giro,ND,44003.395,44003.395,100.0,2010,2.0
{E8808438-1D60-4A60-85A4-518C661FDA95},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG114,Jaghatu,ND,42166.395,42166.395,100.0,2010,2.0
{CC8D4C42-8C7C-4AC3-AA20-CD975E639165},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG115,Jaghuri,ND,202309.58,202309.58,100.0,2010,2.0
{E434C345-C77E-4E5C-8B8F-D560815835D4},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG116,Khwaja Umari,ND,22402.807,22402.807,100.00001,2010,2.0
{C444D9B9-DD4B-47A3-A1AC-603B01417AE8},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG117,Malestan,ND,95306.74,95306.74,100.0,2010,2.0
{B11844AC-296C-4577-87B6-1EE06E0576FA},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG118,Muqur,ND,57567.297,57567.297,100.0,2010,2.0
{F97338B5-610B-4FF5-B1C1-6FD552BE58EB},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG119,Nawa,ND,35034.668,35034.668,100.0,2010,2.0
{60D349B8-1559-49D2-8525-C4F95A8CD453},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG120,Nawur,ND,111667.66,111667.66,100.0,2010,2.0
{D318247D-55B9-49CE-BA85-64402816165E},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG121,Qarabagh,ND,174411.45,174411.45,100.00001,2010,2.0
{ED48101F-95C5-44D0-8096-9713E5455542},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG122,Rashidan,ND,20617.852,20617.852,100.0,2010,2.0
{DE83EFBD-4ECC-4864-9BC9-8444048BFC4E},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG123,Waghaz,ND,43477.95,43477.95,100.0,2010,2.0
{AEEED4D7-9A8F-46E1-8C43-13BB982C2A7E},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG124,Wali Muhammad-e- Shahid,ND,20033.973,20033.973,100.0,2010,2.0
{E5A273CC-557A-4E44-BE7A-2C92E5215DC9},Member State,AFG,AFG1,Afghanistan,AFG9,Ghazni,AFG125,Zana Khan,ND,15082.728,15082.728,100.0,2010,2.0
{6C7A5826-2C83-4563-9EF7-D9690747D474},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG126,Chaghcharan,ND,149511.89,149511.89,100.0,2010,2.0
{03B4267C-D4EF-4D7B-95E8-A90649B26EC9},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG127,Chahar Sadra,ND,29425.344,29425.344,100.00001,2010,2.0
{1DB0A46B-2F26-4467-94B2-1677648F4A9C},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG128,Dawlat Yar,ND,36945.008,36945.008,100.0,2010,2.0
{848E0DDE-DFD7-48C0-AE2B-E58F917327B7},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG129,Du Lina,ND,42245.164,42245.164,100.0,2010,2.0
{CE5A252C-9BBA-47F4-952A-94A5B886A193},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG130,Lal Wa Sarjangal,ND,123039.625,123039.625,99.99999,2010,2.0
{9817B355-9BB4-48D2-B694-5948498982DC},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG131,Pasaband,ND,105084.25,105084.25,100.0,2010,2.0
{42956D23-1239-4107-8281-F3FCBF9CF8BE},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG132,Saghar,ND,38578.082,38578.082,100.0,2010,2.0
{33E8AD8E-8CA4-4D9F-ADE3-FF8D2FD1ED8D},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG133,Shahrak,ND,64954.883,64954.883,100.0,2010,2.0
{BDC60712-A51C-4BCA-9E94-54CBA73E9C91},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG134,Taywarah,ND,101561.22,101561.22,100.0,2010,2.0
{10B49704-E14D-4B00-ACBD-34F7EB0CA03C},Member State,AFG,AFG1,Afghanistan,AFG10,Ghor,AFG135,Tolak,ND,56321.926,56321.926,100.0,2010,2.0
{C4EDC2CD-D72A-4900-A5A9-73F28C912377},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG136,Baghran,ND,91418.82,91418.82,100.0,2010,2.0
{23660EFF-7EBB-4B62-B558-5D60C28BDAC6},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG137,Deh shu,ND,22358.469,22358.469,100.00001,2010,2.0
{573B13CF-CC6B-4E23-A92A-4F22F31D6F67},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG138,Garm Ser,ND,101011.45,101011.45,100.0,2010,2.0
{C27D9A00-9CF4-4E1F-A8FA-1A90793EB3FA},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG139,Kajaki,ND,78151.4,78151.4,100.0,2010,2.0
{6BD9F22C-3C02-4E1C-BEAD-671AA0D19FF5},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG140,Lashkar Gah,ND,144146.36,144146.36,100.0,2010,2.0
{DDE2C760-2DE9-4A7D-9800-5BA4854D3ACF},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG141,Musa Qaleh,ND,65572.9,65572.9,100.0,2010,2.0
{806E017E-026B-421C-9303-1993953A0F6F},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG142,Nad-e-Ali,ND,149624.12,149624.12,100.0,2010,2.0
{BCD4CA15-76F5-4E73-A195-5B4408EB7935},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG143,Nahr-e-Saraj,ND,127610.52,127610.52,100.0,2010,2.0
{FE5AC27B-F0B0-4161-9998-AB0DE6C34797},Member State,AFG,AFG1,Afghanistan,AFG11,Hilmand,AFG144,Naw Zad,ND,55883.363,55883.363,100.0,2010,2.0
